Sample number, Date/Time,Channel 1 (°C)
13264,9/3/2020 20:49:45,274.2295
13265,9/3/2020 20:49:46,274.2334
13266,9/3/2020 20:49:47,274.2695
13267,9/3/2020 20:49:48,274.2805
13268,9/3/2020 20:49:49,274.2878
13269,9/3/2020 20:49:50,274.2988
13270,9/3/2020 20:49:51,274.3097
13271,9/3/2020 20:49:52,274.3243
13272,9/3/2020 20:49:53,274.3315
13273,9/3/2020 20:49:54,274.3569
13274,9/3/2020 20:49:55,274.3607
13275,9/3/2020 20:49:56,274.3788
13276,9/3/2020 20:49:57,274.3969
13277,9/3/2020 20:49:58,274.4043
13278,9/3/2020 20:49:59,274.4262
13279,9/3/2020 20:50:0,274.4479
13280,9/3/2020 20:50:1,274.4662
13281,9/3/2020 20:50:2,274.4953
13282,9/3/2020 20:50:3,274.5169
13283,9/3/2020 20:50:4,274.5316
13284,9/3/2020 20:50:5,274.5426
13285,9/3/2020 20:50:6,274.5462
13286,9/3/2020 20:50:7,274.568
13287,9/3/2020 20:50:8,274.579
13288,9/3/2020 20:50:9,274.5861
13289,9/3/2020 20:50:10,274.6152
13290,9/3/2020 20:50:11,274.6225
13291,9/3/2020 20:50:12,274.6297
13292,9/3/2020 20:50:13,274.6444
13293,9/3/2020 20:50:14,274.6661
13294,9/3/2020 20:50:15,274.6915
13295,9/3/2020 20:50:16,274.7097
13296,9/3/2020 20:50:17,274.7315
13297,9/3/2020 20:50:18,274.7424
13298,9/3/2020 20:50:19,274.7715
13299,9/3/2020 20:50:20,274.7897
13300,9/3/2020 20:50:21,274.8007
13301,9/3/2020 20:50:22,274.8223
13302,9/3/2020 20:50:23,274.8441
13303,9/3/2020 20:50:24,274.8659
13304,9/3/2020 20:50:25,274.8731
13305,9/3/2020 20:50:26,274.8806
13306,9/3/2020 20:50:27,274.8951
13307,9/3/2020 20:50:28,274.9058
13308,9/3/2020 20:50:29,274.9059
13309,9/3/2020 20:50:30,274.917
13310,9/3/2020 20:50:31,274.9422
13311,9/3/2020 20:50:32,274.9458
13312,9/3/2020 20:50:33,274.9641
13313,9/3/2020 20:50:34,274.9967
13314,9/3/2020 20:50:35,275.0076
13315,9/3/2020 20:50:36,275.033
13316,9/3/2020 20:50:37,275.0547
13317,9/3/2020 20:50:38,275.0766
13318,9/3/2020 20:50:39,275.102
13319,9/3/2020 20:50:40,275.1165
13320,9/3/2020 20:50:41,275.1201
13321,9/3/2020 20:50:42,275.1382
13322,9/3/2020 20:50:43,275.1563
13323,9/3/2020 20:50:44,275.171
13324,9/3/2020 20:50:45,275.1784
13325,9/3/2020 20:50:46,275.1858
13326,9/3/2020 20:50:47,275.1965
13327,9/3/2020 20:50:48,275.2039
13328,9/3/2020 20:50:49,275.2148
13329,9/3/2020 20:50:50,275.2255
13330,9/3/2020 20:50:51,275.24
13331,9/3/2020 20:50:52,275.2655
13332,9/3/2020 20:50:53,275.2982
13333,9/3/2020 20:50:54,275.3199
13334,9/3/2020 20:50:55,275.3415
13335,9/3/2020 20:50:56,275.3634
13336,9/3/2020 20:50:57,275.3852
13337,9/3/2020 20:50:58,275.4143
13338,9/3/2020 20:50:59,275.4288
13339,9/3/2020 20:51:0,275.4359
13340,9/3/2020 20:51:1,275.4397
13341,9/3/2020 20:51:2,275.4578
13342,9/3/2020 20:51:3,275.4688
13343,9/3/2020 20:51:4,275.4614
13344,9/3/2020 20:51:5,275.4797
13345,9/3/2020 20:51:6,275.4797
13346,9/3/2020 20:51:7,275.5087
13347,9/3/2020 20:51:8,275.5161
13348,9/3/2020 20:51:9,275.5269
13349,9/3/2020 20:51:10,275.5523
13350,9/3/2020 20:51:11,275.5704
13351,9/3/2020 20:51:12,275.5848
13352,9/3/2020 20:51:13,275.6138
13353,9/3/2020 20:51:14,275.6356
13354,9/3/2020 20:51:15,275.6537
13355,9/3/2020 20:51:16,275.679
13356,9/3/2020 20:51:17,275.6899
13357,9/3/2020 20:51:18,275.7299
13358,9/3/2020 20:51:19,275.7336
13359,9/3/2020 20:51:20,275.7481
13360,9/3/2020 20:51:21,275.7664
13361,9/3/2020 20:51:22,275.7807
13362,9/3/2020 20:51:23,275.7845
13363,9/3/2020 20:51:24,275.799
13364,9/3/2020 20:51:25,275.7773
13365,9/3/2020 20:51:26,275.7955
13366,9/3/2020 20:51:27,275.8064
13367,9/3/2020 20:51:28,275.8171
13368,9/3/2020 20:51:29,275.8281
13369,9/3/2020 20:51:30,275.8571
13370,9/3/2020 20:51:31,275.8789
13371,9/3/2020 20:51:32,275.9043
13372,9/3/2020 20:51:33,275.9333
13373,9/3/2020 20:51:34,275.9588
13374,9/3/2020 20:51:35,275.9878
13375,9/3/2020 20:51:36,276.0059
13376,9/3/2020 20:51:37,276.0278
13377,9/3/2020 20:51:38,276.0349
13378,9/3/2020 20:51:39,276.0532
13379,9/3/2020 20:51:40,276.0569
13380,9/3/2020 20:51:41,276.0678
13381,9/3/2020 20:51:42,276.0823
13382,9/3/2020 20:51:43,276.1004
13383,9/3/2020 20:51:44,276.1003
13384,9/3/2020 20:51:45,276.1149
13385,9/3/2020 20:51:46,276.1294
13386,9/3/2020 20:51:47,276.1368
13387,9/3/2020 20:51:48,276.1476
13388,9/3/2020 20:51:49,276.1622
13389,9/3/2020 20:51:50,276.1912
13390,9/3/2020 20:51:51,276.213
13391,9/3/2020 20:51:52,276.2383
13392,9/3/2020 20:51:53,276.2637
13393,9/3/2020 20:51:54,276.2782
13394,9/3/2020 20:51:55,276.2892
13395,9/3/2020 20:51:56,276.311
13396,9/3/2020 20:51:57,276.3363
13397,9/3/2020 20:51:58,276.3438
13398,9/3/2020 20:51:59,276.351
13399,9/3/2020 20:52:0,276.3584
13400,9/3/2020 20:52:1,276.3656
13401,9/3/2020 20:52:2,276.3729
13402,9/3/2020 20:52:3,276.3765
13403,9/3/2020 20:52:4,276.391
13404,9/3/2020 20:52:5,276.3984
13405,9/3/2020 20:52:6,276.4166
13406,9/3/2020 20:52:7,276.4385
13407,9/3/2020 20:52:8,276.4492
13408,9/3/2020 20:52:9,276.4819
13409,9/3/2020 20:52:10,276.511
13410,9/3/2020 20:52:11,276.5437
13411,9/3/2020 20:52:12,276.5582
13412,9/3/2020 20:52:13,276.58
13413,9/3/2020 20:52:14,276.5908
13414,9/3/2020 20:52:15,276.6018
13415,9/3/2020 20:52:16,276.6201
13416,9/3/2020 20:52:17,276.6344
13417,9/3/2020 20:52:18,276.6418
13418,9/3/2020 20:52:19,276.6527
13419,9/3/2020 20:52:20,276.6564
13420,9/3/2020 20:52:21,276.6746
13421,9/3/2020 20:52:22,276.6854
13422,9/3/2020 20:52:23,276.6891
13423,9/3/2020 20:52:24,276.7037
13424,9/3/2020 20:52:25,276.7218
13425,9/3/2020 20:52:26,276.7327
13426,9/3/2020 20:52:27,276.7618
13427,9/3/2020 20:52:28,276.7726
13428,9/3/2020 20:52:29,276.7981
13429,9/3/2020 20:52:30,276.8199
13430,9/3/2020 20:52:31,276.8416
13431,9/3/2020 20:52:32,276.8635
13432,9/3/2020 20:52:33,276.8815
13433,9/3/2020 20:52:34,276.8961
13434,9/3/2020 20:52:35,276.9142
13435,9/3/2020 20:52:36,276.9215
13436,9/3/2020 20:52:37,276.9324
13437,9/3/2020 20:52:38,276.936
13438,9/3/2020 20:52:39,276.9435
13439,9/3/2020 20:52:40,276.9544
13440,9/3/2020 20:52:41,276.9652
13441,9/3/2020 20:52:42,276.9872
13442,9/3/2020 20:52:43,277.0018
13443,9/3/2020 20:52:44,277.0273
13444,9/3/2020 20:52:45,277.0308
13445,9/3/2020 20:52:46,277.0526
13446,9/3/2020 20:52:47,277.078
13447,9/3/2020 20:52:48,277.0889
13448,9/3/2020 20:52:49,277.1178
13449,9/3/2020 20:52:50,277.1397
13450,9/3/2020 20:52:51,277.1543
13451,9/3/2020 20:52:52,277.1832
13452,9/3/2020 20:52:53,277.1833
13453,9/3/2020 20:52:54,277.187
13454,9/3/2020 20:52:55,277.1978
13455,9/3/2020 20:52:56,277.2088
13456,9/3/2020 20:52:57,277.2234
13457,9/3/2020 20:52:58,277.2451
13458,9/3/2020 20:52:59,277.2451
13459,9/3/2020 20:53:0,277.2561
13460,9/3/2020 20:53:1,277.2668
13461,9/3/2020 20:53:2,277.2888
13462,9/3/2020 20:53:3,277.2996
13463,9/3/2020 20:53:4,277.3324
13464,9/3/2020 20:53:5,277.3432
13465,9/3/2020 20:53:6,277.3541
13466,9/3/2020 20:53:7,277.3796
13467,9/3/2020 20:53:8,277.394
13468,9/3/2020 20:53:9,277.4123
13469,9/3/2020 20:53:10,277.4304
13470,9/3/2020 20:53:11,277.4414
13471,9/3/2020 20:53:12,277.4631
13472,9/3/2020 20:53:13,277.474
13473,9/3/2020 20:53:14,277.4885
13474,9/3/2020 20:53:15,277.4885
13475,9/3/2020 20:53:16,277.5104
13476,9/3/2020 20:53:17,277.5104
13477,9/3/2020 20:53:18,277.5287
13478,9/3/2020 20:53:19,277.5396
13479,9/3/2020 20:53:20,277.5542
13480,9/3/2020 20:53:21,277.5723
13481,9/3/2020 20:53:22,277.5868
13482,9/3/2020 20:53:23,277.6086
13483,9/3/2020 20:53:24,277.6341
13484,9/3/2020 20:53:25,277.6561
13485,9/3/2020 20:53:26,277.6706
13486,9/3/2020 20:53:27,277.6887
13487,9/3/2020 20:53:28,277.7142
13488,9/3/2020 20:53:29,277.7142
13489,9/3/2020 20:53:30,277.7289
13490,9/3/2020 20:53:31,277.7363
13491,9/3/2020 20:53:32,277.7471
13492,9/3/2020 20:53:33,277.7617
13493,9/3/2020 20:53:34,277.7691
13494,9/3/2020 20:53:35,277.7764
13495,9/3/2020 20:53:36,277.7836
13496,9/3/2020 20:53:37,277.8054
13497,9/3/2020 20:53:38,277.8235
13498,9/3/2020 20:53:39,277.8525
13499,9/3/2020 20:53:40,277.867
13500,9/3/2020 20:53:41,277.8887
13501,9/3/2020 20:53:42,277.9069
13502,9/3/2020 20:53:43,277.9434
13503,9/3/2020 20:53:44,277.9617
13504,9/3/2020 20:53:45,277.9834
13505,9/3/2020 20:53:46,278.0016
13506,9/3/2020 20:53:47,278.0124
13507,9/3/2020 20:53:48,278.0307
13508,9/3/2020 20:53:49,278.0415
13509,9/3/2020 20:53:50,278.0452
13510,9/3/2020 20:53:51,278.0562
13511,9/3/2020 20:53:52,278.0562
13512,9/3/2020 20:53:53,278.0526
13513,9/3/2020 20:53:54,278.067
13514,9/3/2020 20:53:55,278.0817
13515,9/3/2020 20:53:56,278.0891
13516,9/3/2020 20:53:57,278.1144
13517,9/3/2020 20:53:58,278.1253
13518,9/3/2020 20:53:59,278.1471
13519,9/3/2020 20:54:0,278.1798
13520,9/3/2020 20:54:1,278.198
13521,9/3/2020 20:54:2,278.2343
13522,9/3/2020 20:54:3,278.2599
13523,9/3/2020 20:54:4,278.2852
13524,9/3/2020 20:54:5,278.2963
13525,9/3/2020 20:54:6,278.3108
13526,9/3/2020 20:54:7,278.3253
13527,9/3/2020 20:54:8,278.3362
13528,9/3/2020 20:54:9,278.3399
13529,9/3/2020 20:54:10,278.3509
13530,9/3/2020 20:54:11,278.3616
13531,9/3/2020 20:54:12,278.3654
13532,9/3/2020 20:54:13,278.3763
13533,9/3/2020 20:54:14,278.3873
13534,9/3/2020 20:54:15,278.4091
13535,9/3/2020 20:54:16,278.4164
13536,9/3/2020 20:54:17,278.4382
13537,9/3/2020 20:54:18,278.4709
13538,9/3/2020 20:54:19,278.4748
13539,9/3/2020 20:54:20,278.5038
13540,9/3/2020 20:54:21,278.522
13541,9/3/2020 20:54:22,278.5402
13542,9/3/2020 20:54:23,278.562
13543,9/3/2020 20:54:24,278.5766
13544,9/3/2020 20:54:25,278.6056
13545,9/3/2020 20:54:26,278.613
13546,9/3/2020 20:54:27,278.6131
13547,9/3/2020 20:54:28,278.6276
13548,9/3/2020 20:54:29,278.6386
13549,9/3/2020 20:54:30,278.646
13550,9/3/2020 20:54:31,278.6532
13551,9/3/2020 20:54:32,278.6679
13552,9/3/2020 20:54:33,278.6787
13553,9/3/2020 20:54:34,278.6898
13554,9/3/2020 20:54:35,278.7153
13555,9/3/2020 20:54:36,278.7408
13556,9/3/2020 20:54:37,278.7627
13557,9/3/2020 20:54:38,278.7663
13558,9/3/2020 20:54:39,278.7881
13559,9/3/2020 20:54:40,278.8099
13560,9/3/2020 20:54:41,278.8318
13561,9/3/2020 20:54:42,278.8719
13562,9/3/2020 20:54:43,278.8863
13563,9/3/2020 20:54:44,278.9117
13564,9/3/2020 20:54:45,278.9191
13565,9/3/2020 20:54:46,278.93
13566,9/3/2020 20:54:47,278.9446
13567,9/3/2020 20:54:48,278.9556
13568,9/3/2020 20:54:49,278.9592
13569,9/3/2020 20:54:50,278.9595
13570,9/3/2020 20:54:51,278.9776
13571,9/3/2020 20:54:52,278.9776
13572,9/3/2020 20:54:53,278.9887
13573,9/3/2020 20:54:54,278.9887
13574,9/3/2020 20:54:55,279.0105
13575,9/3/2020 20:54:56,279.0324
13576,9/3/2020 20:54:57,279.0579
13577,9/3/2020 20:54:58,279.087
13578,9/3/2020 20:54:59,279.1234
13579,9/3/2020 20:55:0,279.1453
13580,9/3/2020 20:55:1,279.1671
13581,9/3/2020 20:55:2,279.1817
13582,9/3/2020 20:55:3,279.2107
13583,9/3/2020 20:55:4,279.2217
13584,9/3/2020 20:55:5,279.2291
13585,9/3/2020 20:55:6,279.2365
13586,9/3/2020 20:55:7,279.2546
13587,9/3/2020 20:55:8,279.2656
13588,9/3/2020 20:55:9,279.273
13589,9/3/2020 20:55:10,279.2876
13590,9/3/2020 20:55:11,279.2876
13591,9/3/2020 20:55:12,279.295
13592,9/3/2020 20:55:13,279.306
13593,9/3/2020 20:55:14,279.3096
13594,9/3/2020 20:55:15,279.3316
13595,9/3/2020 20:55:16,279.3497
13596,9/3/2020 20:55:17,279.368
13597,9/3/2020 20:55:18,279.3935
13598,9/3/2020 20:55:19,279.4154
13599,9/3/2020 20:55:20,279.4482
13600,9/3/2020 20:55:21,279.4772
13601,9/3/2020 20:55:22,279.4954
13602,9/3/2020 20:55:23,279.5099
13603,9/3/2020 20:55:24,279.5283
13604,9/3/2020 20:55:25,279.543
13605,9/3/2020 20:55:26,279.5574
13606,9/3/2020 20:55:27,279.5647
13607,9/3/2020 20:55:28,279.5757
13608,9/3/2020 20:55:29,279.5758
13609,9/3/2020 20:55:30,279.5831
13610,9/3/2020 20:55:31,279.5905
13611,9/3/2020 20:55:32,279.6051
13612,9/3/2020 20:55:33,279.6268
13613,9/3/2020 20:55:34,279.6306
13614,9/3/2020 20:55:35,279.6487
13615,9/3/2020 20:55:36,279.6779
13616,9/3/2020 20:55:37,279.6961
13617,9/3/2020 20:55:38,279.747
13618,9/3/2020 20:55:39,279.7617
13619,9/3/2020 20:55:40,279.7763
13620,9/3/2020 20:55:41,279.7908
13621,9/3/2020 20:55:42,279.8091
13622,9/3/2020 20:55:43,279.8273
13623,9/3/2020 20:55:44,279.8346
13624,9/3/2020 20:55:45,279.8311
13625,9/3/2020 20:55:46,279.8492
13626,9/3/2020 20:55:47,279.8567
13627,9/3/2020 20:55:48,279.8676
13628,9/3/2020 20:55:49,279.8677
13629,9/3/2020 20:55:50,279.8787
13630,9/3/2020 20:55:51,279.8861
13631,9/3/2020 20:55:52,279.9078
13632,9/3/2020 20:55:53,279.9225
13633,9/3/2020 20:55:54,279.9479
13634,9/3/2020 20:55:55,279.9844
13635,9/3/2020 20:55:56,279.9989
13636,9/3/2020 20:55:57,280.0134
13637,9/3/2020 20:55:58,280.0461
13638,9/3/2020 20:55:59,280.0678
13639,9/3/2020 20:56:0,280.086
13640,9/3/2020 20:56:1,280.104
13641,9/3/2020 20:56:2,280.1186
13642,9/3/2020 20:56:3,280.1367
13643,9/3/2020 20:56:4,280.1476
13644,9/3/2020 20:56:5,280.1657
13645,9/3/2020 20:56:6,280.1732
13646,9/3/2020 20:56:7,280.1769
13647,9/3/2020 20:56:8,280.1842
13648,9/3/2020 20:56:9,280.1879
13649,9/3/2020 20:56:10,280.1915
13650,9/3/2020 20:56:11,280.2025
13651,9/3/2020 20:56:12,280.2098
13652,9/3/2020 20:56:13,280.2352
13653,9/3/2020 20:56:14,280.2568
13654,9/3/2020 20:56:15,280.2822
13655,9/3/2020 20:56:16,280.3003
13656,9/3/2020 20:56:17,280.3186
13657,9/3/2020 20:56:18,280.3656
13658,9/3/2020 20:56:19,280.3836
13659,9/3/2020 20:56:20,280.4019
13660,9/3/2020 20:56:21,280.42
13661,9/3/2020 20:56:22,280.4309
13662,9/3/2020 20:56:23,280.4311
13663,9/3/2020 20:56:24,280.4311
13664,9/3/2020 20:56:25,280.4386
13665,9/3/2020 20:56:26,280.4423
13666,9/3/2020 20:56:27,280.4567
13667,9/3/2020 20:56:28,280.4713
13668,9/3/2020 20:56:29,280.4822
13669,9/3/2020 20:56:30,280.5003
13670,9/3/2020 20:56:31,280.522
13671,9/3/2020 20:56:32,280.5473
13672,9/3/2020 20:56:33,280.5653
13673,9/3/2020 20:56:34,280.5909
13674,9/3/2020 20:56:35,280.6125
13675,9/3/2020 20:56:36,280.6307
13676,9/3/2020 20:56:37,280.6489
13677,9/3/2020 20:56:38,280.6706
13678,9/3/2020 20:56:39,280.6851
13679,9/3/2020 20:56:40,280.6995
13680,9/3/2020 20:56:41,280.7141
13681,9/3/2020 20:56:42,280.7178
13682,9/3/2020 20:56:43,280.7214
13683,9/3/2020 20:56:44,280.7287
13684,9/3/2020 20:56:45,280.7468
13685,9/3/2020 20:56:46,280.7542
13686,9/3/2020 20:56:47,280.7723
13687,9/3/2020 20:56:48,280.7831
13688,9/3/2020 20:56:49,280.7796
13689,9/3/2020 20:56:50,280.8123
13690,9/3/2020 20:56:51,280.8484
13691,9/3/2020 20:56:52,280.8629
13692,9/3/2020 20:56:53,280.8919
13693,9/3/2020 20:56:54,280.9137
13694,9/3/2020 20:56:55,280.9389
13695,9/3/2020 20:56:56,280.9571
13696,9/3/2020 20:56:57,280.9716
13697,9/3/2020 20:56:58,280.9861
13698,9/3/2020 20:56:59,280.9934
13699,9/3/2020 20:57:0,281.0078
13700,9/3/2020 20:57:1,281.0117
13701,9/3/2020 20:57:2,281.0081
13702,9/3/2020 20:57:3,281.0153
13703,9/3/2020 20:57:4,281.0335
13704,9/3/2020 20:57:5,281.0445
13705,9/3/2020 20:57:6,281.0553
13706,9/3/2020 20:57:7,281.0771
13707,9/3/2020 20:57:8,281.0913
13708,9/3/2020 20:57:9,281.1205
13709,9/3/2020 20:57:10,281.142
13710,9/3/2020 20:57:11,281.1638
13711,9/3/2020 20:57:12,281.1962
13712,9/3/2020 20:57:13,281.2179
13713,9/3/2020 20:57:14,281.2505
13714,9/3/2020 20:57:15,281.2614
13715,9/3/2020 20:57:16,281.2722
13716,9/3/2020 20:57:17,281.2868
13717,9/3/2020 20:57:18,281.2942
13718,9/3/2020 20:57:19,281.3304
13719,9/3/2020 20:57:20,281.3268
13720,9/3/2020 20:57:21,281.3268
13721,9/3/2020 20:57:22,281.3377
13722,9/3/2020 20:57:23,281.3379
13723,9/3/2020 20:57:24,281.3487
13724,9/3/2020 20:57:25,281.3595
13725,9/3/2020 20:57:26,281.3741
13726,9/3/2020 20:57:27,281.3992
13727,9/3/2020 20:57:28,281.4209
13728,9/3/2020 20:57:29,281.4464
13729,9/3/2020 20:57:30,281.4715
13730,9/3/2020 20:57:31,281.5039
13731,9/3/2020 20:57:32,281.5257
13732,9/3/2020 20:57:33,281.5473
13733,9/3/2020 20:57:34,281.569
13734,9/3/2020 20:57:35,281.5871
13735,9/3/2020 20:57:36,281.5907
13736,9/3/2020 20:57:37,281.6053
13737,9/3/2020 20:57:38,281.6124
13738,9/3/2020 20:57:39,281.6197
13739,9/3/2020 20:57:40,281.6197
13740,9/3/2020 20:57:41,281.6269
13741,9/3/2020 20:57:42,281.6485
13742,9/3/2020 20:57:43,281.6485
13743,9/3/2020 20:57:44,281.6631
13744,9/3/2020 20:57:45,281.6741
13745,9/3/2020 20:57:46,281.6993
13746,9/3/2020 20:57:47,281.7139
13747,9/3/2020 20:57:48,281.739
13748,9/3/2020 20:57:49,281.7571
13749,9/3/2020 20:57:50,281.7787
13750,9/3/2020 20:57:51,281.8004
13751,9/3/2020 20:57:52,281.8146
13752,9/3/2020 20:57:53,281.8435
13753,9/3/2020 20:57:54,281.8653
13754,9/3/2020 20:57:55,281.8797
13755,9/3/2020 20:57:56,281.8943
13756,9/3/2020 20:57:57,281.9123
13757,9/3/2020 20:57:58,281.9267
13758,9/3/2020 20:57:59,281.9304
13759,9/3/2020 20:58:0,281.9375
13760,9/3/2020 20:58:1,281.9449
13761,9/3/2020 20:58:2,281.9556
13762,9/3/2020 20:58:3,281.9593
13763,9/3/2020 20:58:4,281.9702
13764,9/3/2020 20:58:5,281.9882
13765,9/3/2020 20:58:6,282.01
13766,9/3/2020 20:58:7,282.0244
13767,9/3/2020 20:58:8,282.0424
13768,9/3/2020 20:58:9,282.0821
13769,9/3/2020 20:58:10,282.1002
13770,9/3/2020 20:58:11,282.1256
13771,9/3/2020 20:58:12,282.14
13772,9/3/2020 20:58:13,282.1581
13773,9/3/2020 20:58:14,282.169
13774,9/3/2020 20:58:15,282.1942
13775,9/3/2020 20:58:16,282.2016
13776,9/3/2020 20:58:17,282.2051
13777,9/3/2020 20:58:18,282.2052
13778,9/3/2020 20:58:19,282.216
13779,9/3/2020 20:58:20,282.234
13780,9/3/2020 20:58:21,282.2375
13781,9/3/2020 20:58:22,282.2485
13782,9/3/2020 20:58:23,282.2665
13783,9/3/2020 20:58:24,282.2845
13784,9/3/2020 20:58:25,282.299
13785,9/3/2020 20:58:26,282.3136
13786,9/3/2020 20:58:27,282.3352
13787,9/3/2020 20:58:28,282.3714
13788,9/3/2020 20:58:29,282.4001
13789,9/3/2020 20:58:30,282.4291
13790,9/3/2020 20:58:31,282.4398
13791,9/3/2020 20:58:32,282.4615
13792,9/3/2020 20:58:33,282.4688
13793,9/3/2020 20:58:34,282.4795
13794,9/3/2020 20:58:35,282.4869
13795,9/3/2020 20:58:36,282.4797
13796,9/3/2020 20:58:37,282.4905
13797,9/3/2020 20:58:38,282.4978
13798,9/3/2020 20:58:39,282.5122
13799,9/3/2020 20:58:40,282.5085
13800,9/3/2020 20:58:41,282.5302
13801,9/3/2020 20:58:42,282.5485
13802,9/3/2020 20:58:43,282.57
13803,9/3/2020 20:58:44,282.5988
13804,9/3/2020 20:58:45,282.6278
13805,9/3/2020 20:58:46,282.6603
13806,9/3/2020 20:58:47,282.6675
13807,9/3/2020 20:58:48,282.7
13808,9/3/2020 20:58:49,282.7215
13809,9/3/2020 20:58:50,282.7362
13810,9/3/2020 20:58:51,282.7543
13811,9/3/2020 20:58:52,282.765
13812,9/3/2020 20:58:53,282.7723
13813,9/3/2020 20:58:54,282.783
13814,9/3/2020 20:58:55,282.7795
13815,9/3/2020 20:58:56,282.794
13816,9/3/2020 20:58:57,282.8156
13817,9/3/2020 20:58:58,282.8157
13818,9/3/2020 20:58:59,282.8372
13819,9/3/2020 20:59:0,282.8446
13820,9/3/2020 20:59:1,282.8662
13821,9/3/2020 20:59:2,282.8951
13822,9/3/2020 20:59:3,282.9133
13823,9/3/2020 20:59:4,282.9421
13824,9/3/2020 20:59:5,282.9602
13825,9/3/2020 20:59:6,283.0071
13826,9/3/2020 20:59:7,283.0287
13827,9/3/2020 20:59:8,283.0504
13828,9/3/2020 20:59:9,283.0649
13829,9/3/2020 20:59:10,283.0794
13830,9/3/2020 20:59:11,283.0867
13831,9/3/2020 20:59:12,283.0975
13832,9/3/2020 20:59:13,283.1156
13833,9/3/2020 20:59:14,283.1266
13834,9/3/2020 20:59:15,283.1266
13835,9/3/2020 20:59:16,283.1375
13836,9/3/2020 20:59:17,283.1446
13837,9/3/2020 20:59:18,283.1555
13838,9/3/2020 20:59:19,283.17
13839,9/3/2020 20:59:20,283.1809
13840,9/3/2020 20:59:21,283.1916
13841,9/3/2020 20:59:22,283.2169
13842,9/3/2020 20:59:23,283.2493
13843,9/3/2020 20:59:24,283.2783
13844,9/3/2020 20:59:25,283.2928
13845,9/3/2020 20:59:26,283.318
13846,9/3/2020 20:59:27,283.3397
13847,9/3/2020 20:59:28,283.3433
13848,9/3/2020 20:59:29,283.3686
13849,9/3/2020 20:59:30,283.3866
13850,9/3/2020 20:59:31,283.3973
13851,9/3/2020 20:59:32,283.4009
13852,9/3/2020 20:59:33,283.4117
13853,9/3/2020 20:59:34,283.4153
13854,9/3/2020 20:59:35,283.4189
13855,9/3/2020 20:59:36,283.4191
13856,9/3/2020 20:59:37,283.4297
13857,9/3/2020 20:59:38,283.4514
13858,9/3/2020 20:59:39,283.4766
13859,9/3/2020 20:59:40,283.4876
13860,9/3/2020 20:59:41,283.5092
13861,9/3/2020 20:59:42,283.5416
13862,9/3/2020 20:59:43,283.5598
13863,9/3/2020 20:59:44,283.5777
13864,9/3/2020 20:59:45,283.5995
13865,9/3/2020 20:59:46,283.6175
13866,9/3/2020 20:59:47,283.6464
13867,9/3/2020 20:59:48,283.6644
13868,9/3/2020 20:59:49,283.6754
13869,9/3/2020 20:59:50,283.6898
13870,9/3/2020 20:59:51,283.6752
13871,9/3/2020 20:59:52,283.6934
13872,9/3/2020 20:59:53,283.6932
13873,9/3/2020 20:59:54,283.7041
13874,9/3/2020 20:59:55,283.7005
13875,9/3/2020 20:59:56,283.7185
13876,9/3/2020 20:59:57,283.7367
13877,9/3/2020 20:59:58,283.751
13878,9/3/2020 20:59:59,283.7728
13879,9/3/2020 21:0:0,283.7979
13880,9/3/2020 21:0:1,283.8268
13881,9/3/2020 21:0:2,283.8376
13882,9/3/2020 21:0:3,283.8555
13883,9/3/2020 21:0:4,283.8773
13884,9/3/2020 21:0:5,283.8881
13885,9/3/2020 21:0:6,283.9025
13886,9/3/2020 21:0:7,283.9168
13887,9/3/2020 21:0:8,283.9206
13888,9/3/2020 21:0:9,283.9314
13889,9/3/2020 21:0:10,283.9386
13890,9/3/2020 21:0:11,283.946
13891,9/3/2020 21:0:12,283.964
13892,9/3/2020 21:0:13,283.9712
13893,9/3/2020 21:0:14,283.993
13894,9/3/2020 21:0:15,284.0109
13895,9/3/2020 21:0:16,284.0217
13896,9/3/2020 21:0:17,284.0471
13897,9/3/2020 21:0:18,284.0614
13898,9/3/2020 21:0:19,284.083
13899,9/3/2020 21:0:20,284.101
13900,9/3/2020 21:0:21,284.1225
13901,9/3/2020 21:0:22,284.1334
13902,9/3/2020 21:0:23,284.1515
13903,9/3/2020 21:0:24,284.1623
13904,9/3/2020 21:0:25,284.1839
13905,9/3/2020 21:0:26,284.1912
13906,9/3/2020 21:0:27,284.1948
13907,9/3/2020 21:0:28,284.2092
13908,9/3/2020 21:0:29,284.22
13909,9/3/2020 21:0:30,284.231
13910,9/3/2020 21:0:31,284.249
13911,9/3/2020 21:0:32,284.2635
13912,9/3/2020 21:0:33,284.2707
13913,9/3/2020 21:0:34,284.2922
13914,9/3/2020 21:0:35,284.303
13915,9/3/2020 21:0:36,284.3246
13916,9/3/2020 21:0:37,284.3427
13917,9/3/2020 21:0:38,284.3607
13918,9/3/2020 21:0:39,284.3787
13919,9/3/2020 21:0:40,284.4003
13920,9/3/2020 21:0:41,284.4183
13921,9/3/2020 21:0:42,284.4473
13922,9/3/2020 21:0:43,284.4473
13923,9/3/2020 21:0:44,284.4616
13924,9/3/2020 21:0:45,284.458
13925,9/3/2020 21:0:46,284.4868
13926,9/3/2020 21:0:47,284.4868
13927,9/3/2020 21:0:48,284.5048
13928,9/3/2020 21:0:49,284.5229
13929,9/3/2020 21:0:50,284.5445
13930,9/3/2020 21:0:51,284.5589
13931,9/3/2020 21:0:52,284.577
